Province/State;Country/Region;Lat;Long;date;confirmed
;Guatemala;15.7835;-90.2308;2020-09-23;87442
;Guinea;9.9456;-9.6966;2020-09-23;10434
;Guinea-Bissau;11.8037;-15.1804;2020-09-23;2324
;Guyana;4.860416000000001;-58.93018000000001;2020-09-23;2535
;Haiti;18.9712;-72.2852;2020-09-23;8646
;Holy See;41.9029;12.4534;2020-09-23;12
;Honduras;15.2;-86.2419;2020-09-23;72675
;Hungary;47.1625;19.5033;2020-09-23;20450
;Iceland;64.9631;-19.0208;2020-09-23;2476
;India;20.593684;78.96288;2020-09-23;5732518
;Indonesia;-0.7893;113.9213;2020-09-23;257388
;Iran;32.427908;53.68804599999999;2020-09-23;432798
;Iraq;33.223191;43.679291;2020-09-23;332635
;Ireland;53.1424;-7.6921;2020-09-23;33675
;Israel;31.046051000000002;34.851612;2020-09-23;204690
;Italy;41.87194;12.56738;2020-09-23;302537
;Jamaica;18.1096;-77.2975;2020-09-23;5395
;Japan;36.204824;138.252924;2020-09-23;80009
;Jordan;31.24;36.51;2020-09-23;6042
;Kazakhstan;48.0196;66.9237;2020-09-23;138982
;Kenya;-0.0236;37.9062;2020-09-23;37348
;Korea, South;35.907757000000004;127.766922;2020-09-23;23341
;Kosovo;42.602636;20.902977;2020-09-23;15270
;Kuwait;29.311659999999996;47.481766;2020-09-23;101299
;Kyrgyzstan;41.20438;74.766098;2020-09-23;45630
;Laos;19.856270000000002;102.495496;2020-09-23;23
;Latvia;56.8796;24.6032;2020-09-23;1572
;Lebanon;33.8547;35.8623;2020-09-23;31792
;Lesotho;-29.61;28.2336;2020-09-23;1507
;Liberia;6.4280550000000005;-9.429499;2020-09-23;1337
;Libya;26.3351;17.228331;2020-09-23;30097
;Liechtenstein;47.14;9.55;2020-09-23;116
;Lithuania;55.1694;23.8813;2020-09-23;3932
;Luxembourg;49.8153;6.1296;2020-09-23;8090
;MS Zaandam;0.0;0.0;2020-09-23;9
;Madagascar;-18.766947000000002;46.869107;2020-09-23;16167
;Malawi;-13.2543;34.3015;2020-09-23;5746
;Malaysia;4.210483999999999;101.97576600000001;2020-09-23;10505
;Maldives;3.2028;73.2207;2020-09-23;9885
;Mali;17.570692;-3.9961660000000006;2020-09-23;3034
;Malta;35.9375;14.3754;2020-09-23;2856
;Marshall Islands;7.1315;171.1845;2020-09-23;0
;Mauritania;21.0079;-10.9408;2020-09-23;7425
;Mauritius;-20.348404000000002;57.552152;2020-09-23;367
;Mexico;23.6345;-102.5528;2020-09-23;710049
;Moldova;47.4116;28.3699;2020-09-23;48232
;Monaco;43.7333;7.4167;2020-09-23;199
;Mongolia;46.8625;103.8467;2020-09-23;313
;Montenegro;42.708678000000006;19.37439;2020-09-23;9428
;Morocco;31.7917;-7.0926;2020-09-23;107743
;Mozambique;-18.665695;35.529562;2020-09-23;7262
;Namibia;-22.9576;18.4904;2020-09-23;10663
;Nepal;28.1667;84.25;2020-09-23;67804
Aruba;Netherlands;12.5211;-69.9683;2020-09-23;3721
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-09-23;69
Curacao;Netherlands;12.1696;-68.99;2020-09-23;301
Sint Maarten;Netherlands;18.0425;-63.0548;2020-09-23;616
;Netherlands;52.1326;5.2913;2020-09-23;100597
;New Zealand;-40.9006;174.886;2020-09-23;1827
;Nicaragua;12.865416;-85.207229;2020-09-23;5073
;Niger;17.607789;8.081666;2020-09-23;1193
;Nigeria;9.082;8.6753;2020-09-23;57724
;North Macedonia;41.6086;21.7453;2020-09-23;17049
;Norway;60.472;8.4689;2020-09-23;13277
;Oman;21.512583;55.923255000000005;2020-09-23;95339
;Pakistan;30.3753;69.3451;2020-09-23;308217
;Panama;8.538;-80.7821;2020-09-23;107990
;Papua New Guinea;-6.314993;143.95555;2020-09-23;527
;Paraguay;-23.4425;-58.4438;2020-09-23;35571
;Peru;-9.19;-75.0152;2020-09-23;776546
;Philippines;12.879721;121.77401699999999;2020-09-23;294591
;Poland;51.9194;19.1451;2020-09-23;81673
;Portugal;39.3999;-8.2245;2020-09-23;70465
;Qatar;25.3548;51.1839;2020-09-23;124175
;Romania;45.9432;24.9668;2020-09-23;116415
;Russia;61.52401;105.31875600000001;2020-09-23;1117487
;Rwanda;-1.9403;29.8739;2020-09-23;4779
;Saint Kitts and Nevis;17.357822;-62.782998;2020-09-23;19
;Saint Lucia;13.9094;-60.9789;2020-09-23;27
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-09-23;64
;San Marino;43.9424;12.4578;2020-09-23;723
;Sao Tome and Principe;0.1864;6.6131;2020-09-23;908
;Saudi Arabia;23.885942;45.079162;2020-09-23;331359
;Senegal;14.4974;-14.4524;2020-09-23;14795
;Serbia;44.0165;21.0059;2020-09-23;33080
;Seychelles;-4.6796;55.492;2020-09-23;143
;Sierra Leone;8.460555000000001;-11.779889;2020-09-23;2183
;Singapore;1.2833;103.8333;2020-09-23;57639
;Slovakia;48.669;19.699;2020-09-23;7269
;Slovenia;46.1512;14.9955;2020-09-23;4694
;Solomon Islands;-9.6457;160.1562;2020-09-23;0
;Somalia;5.152149;46.199616;2020-09-23;3465
;South Africa;-30.5595;22.9375;2020-09-23;665188
;South Sudan;6.877000000000001;31.307;2020-09-23;2664
;Spain;40.463667;-3.7492199999999998;2020-09-23;693556
;Sri Lanka;7.873054;80.77179699999999;2020-09-23;3324
;Sudan;12.8628;30.2176;2020-09-23;13578
;Suriname;3.9193;-56.0278;2020-09-23;4779
;Sweden;60.128161;18.643501;2020-09-23;89756
;Switzerland;46.8182;8.2275;2020-09-23;51101
;Syria;34.802075;38.996815000000005;2020-09-23;3924
;Taiwan*;23.7;121.0;2020-09-23;509
;Tajikistan;38.861;71.2761;2020-09-23;9475
;Tanzania;-6.369028;34.888822;2020-09-23;509
;Thailand;15.870032;100.992541;2020-09-23;3516
;Timor-Leste;-8.874217;125.727539;2020-09-23;27
;Togo;8.6195;0.8248;2020-09-23;1701
;Trinidad and Tobago;10.6918;-61.2225;2020-09-23;4136
;Tunisia;33.886917;9.537499;2020-09-23;12479
;Turkey;38.9637;35.2433;2020-09-23;308069
;US;40.0;-100.0;2020-09-23;6926442
;Uganda;1.373333;32.290275;2020-09-23;6879
;Ukraine;48.3794;31.1656;2020-09-23;189488
;United Arab Emirates;23.424076;53.847818000000004;2020-09-23;87530
Anguilla;United Kingdom;18.2206;-63.0686;2020-09-23;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-09-23;181
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-09-23;69
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-09-23;210
Channel Islands;United Kingdom;49.3723;-2.3644;2020-09-23;654
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-09-23;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-09-23;357
Isle of Man;United Kingdom;54.2361;-4.5481;2020-09-23;340
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-09-23;13
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-09-23;676
;United Kingdom;55.3781;-3.4360000000000004;2020-09-23;409729
;Uruguay;-32.5228;-55.7658;2020-09-23;1946
;Uzbekistan;41.377491;64.585262;2020-09-23;53275
;Vanuatu;-15.3767;166.9592;2020-09-23;0
;Venezuela;6.4238;-66.5897;2020-09-23;69439
;Vietnam;14.058323999999999;108.277199;2020-09-23;1069
;West Bank and Gaza;31.9522;35.2332;2020-09-23;37083
;Western Sahara;24.2155;-12.8858;2020-09-23;10
;Yemen;15.552726999999999;48.516388;2020-09-23;2029
;Zambia;-13.133897;27.849332;2020-09-23;14443
;Zimbabwe;-19.015438;29.154857;2020-09-23;7725
;Afghanistan;33.93911;67.709953;2020-09-24;39170
;Albania;41.1533;20.1683;2020-09-24;12921
;Algeria;28.0339;1.6596;2020-09-24;50579
;Andorra;42.5063;1.5218;2020-09-24;1753
;Angola;-11.2027;17.8739;2020-09-24;4475
;Antigua and Barbuda;17.0608;-61.7964;2020-09-24;97
;Argentina;-38.4161;-63.6167;2020-09-24;678266
;Armenia;40.0691;45.0382;2020-09-24;48251
Australian Capital Territory;Australia;-35.4735;149.0124;2020-09-24;113
New South Wales;Australia;-33.8688;151.2093;2020-09-24;4217
Northern Territory;Australia;-12.4634;130.8456;2020-09-24;33
Queensland;Australia;-27.4698;153.0251;2020-09-24;1153
South Australia;Australia;-34.9285;138.6007;2020-09-24;468
Tasmania;Australia;-42.8821;147.3272;2020-09-24;230
Victoria;Australia;-37.8136;144.9631;2020-09-24;20118
Western Australia;Australia;-31.9505;115.8605;2020-09-24;668
;Austria;47.5162;14.5501;2020-09-24;40816
;Azerbaijan;40.1431;47.5769;2020-09-24;39686
;Bahamas;25.025885;-78.035889;2020-09-24;3699
;Bahrain;26.0275;50.55;2020-09-24;67701
;Bangladesh;23.685;90.3563;2020-09-24;355384
;Barbados;13.1939;-59.5432;2020-09-24;189
;Belarus;53.7098;27.9534;2020-09-24;76651
;Belgium;50.8333;4.469936;2020-09-24;108768
;Belize;17.1899;-88.4976;2020-09-24;1706
;Benin;9.3077;2.3158;2020-09-24;2325
;Bhutan;27.5142;90.4336;2020-09-24;263
;Bolivia;-16.2902;-63.5887;2020-09-24;132618
;Bosnia and Herzegovina;43.9159;17.6791;2020-09-24;26316
;Botswana;-22.3285;24.6849;2020-09-24;2921
;Brazil;-14.235;-51.9253;2020-09-24;4657702
;Brunei;4.5353;114.7277;2020-09-24;146
;Bulgaria;42.7339;25.4858;2020-09-24;19573
;Burkina Faso;12.2383;-1.5616;2020-09-24;1950
;Burma;21.9162;95.956;2020-09-24;8515
;Burundi;-3.3731;29.9189;2020-09-24;477
;Cabo Verde;16.5388;-23.0418;2020-09-24;5479
;Cambodia;11.55;104.9167;2020-09-24;275
;Cameroon;3.8480000000000003;11.5021;2020-09-24;20712
Alberta;Canada;53.9333;-116.5765;2020-09-24;17190
British Columbia;Canada;53.7267;-127.6476;2020-09-24;8395
Diamond Princess;Canada;0.0;0.0;2020-09-24;0
Grand Princess;Canada;0.0;0.0;2020-09-24;13
Manitoba;Canada;53.7609;-98.8139;2020-09-24;1711
New Brunswick;Canada;46.5653;-66.4619;2020-09-24;199
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-09-24;272
Northwest Territories;Canada;64.8255;-124.8457;2020-09-24;5
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-09-24;1087
Nunavut;Canada;70.2998;-83.1076;2020-09-24;0
Ontario;Canada;51.2538;-85.3232;2020-09-24;50637
Prince Edward Island;Canada;46.5107;-63.4168;2020-09-24;58
Quebec;Canada;52.9399;-73.5491;2020-09-24;69670
Repatriated Travellers;Canada;;;2020-09-24;0
Saskatchewan;Canada;52.9399;-106.4509;2020-09-24;1835
Yukon;Canada;64.2823;-135.0;2020-09-24;15
;Central African Republic;6.6111;20.9394;2020-09-24;4804
;Chad;15.4542;18.7322;2020-09-24;1171
;Chile;-35.6751;-71.543;2020-09-24;451634
Anhui;China;31.8257;117.2264;2020-09-24;991
Beijing;China;40.1824;116.4142;2020-09-24;936
Chongqing;China;30.0572;107.874;2020-09-24;584
Fujian;China;26.0789;117.9874;2020-09-24;396
Gansu;China;35.7518;104.2861;2020-09-24;170
Guangdong;China;23.3417;113.4244;2020-09-24;1809
Guangxi;China;23.8298;108.7881;2020-09-24;259
Guizhou;China;26.8154;106.8748;2020-09-24;147
Hainan;China;19.1959;109.7453;2020-09-24;171
Hebei;China;39.549;116.1306;2020-09-24;365
Heilongjiang;China;47.861999999999995;127.7615;2020-09-24;948
Henan;China;37.8957;114.9042;2020-09-24;1280
Hong Kong;China;22.3;114.2;2020-09-24;5056
Hubei;China;30.9756;112.2707;2020-09-24;68139
Hunan;China;27.6104;111.7088;2020-09-24;1019
Inner Mongolia;China;44.0935;113.9448;2020-09-24;263
Jiangsu;China;32.9711;119.455;2020-09-24;666
Jiangxi;China;27.614;115.7221;2020-09-24;935
Jilin;China;43.6661;126.1923;2020-09-24;157
Liaoning;China;41.2956;122.6085;2020-09-24;267
Macau;China;22.1667;113.55;2020-09-24;46
Ningxia;China;37.2692;106.1655;2020-09-24;75
Qinghai;China;35.7452;95.9956;2020-09-24;18
Shaanxi;China;35.1917;108.8701;2020-09-24;402
Shandong;China;36.3427;118.1498;2020-09-24;832
Shanghai;China;31.201999999999998;121.4491;2020-09-24;981
Shanxi;China;37.5777;112.2922;2020-09-24;203
Sichuan;China;30.6171;102.7103;2020-09-24;676
Tianjin;China;39.3054;117.323;2020-09-24;239
Tibet;China;31.6927;88.0924;2020-09-24;1
Xinjiang;China;41.1129;85.2401;2020-09-24;902
Yunnan;China;24.974;101.48700000000001;2020-09-24;209
Zhejiang;China;29.1832;120.0934;2020-09-24;1282
;Colombia;4.5709;-74.2973;2020-09-24;790823
;Comoros;-11.6455;43.3333;2020-09-24;474
;Congo (Brazzaville);-0.228;15.8277;2020-09-24;5005
;Congo (Kinshasa);-4.0383;21.7587;2020-09-24;10555
;Costa Rica;9.7489;-83.7534;2020-09-24;69459
;Cote d'Ivoire;7.54;-5.5471;2020-09-24;19501
;Croatia;45.1;15.2;2020-09-24;15572
;Cuba;21.521757;-77.78116700000001;2020-09-24;5310
;Cyprus;35.1264;33.4299;2020-09-24;1663
;Czechia;49.8175;15.472999999999999;2020-09-24;58374
Faroe Islands;Denmark;61.8926;-6.9118;2020-09-24;455
Greenland;Denmark;71.7069;-42.6043;2020-09-24;14
;Denmark;56.2639;9.5018;2020-09-24;24916
;Diamond Princess;0.0;0.0;2020-09-24;712
;Djibouti;11.8251;42.5903;2020-09-24;5407
;Dominica;15.415;-61.371;2020-09-24;24
;Dominican Republic;18.7357;-70.1627;2020-09-24;110122
;Ecuador;-1.8312;-78.1834;2020-09-24;131146
;Egypt;26.820553000000004;30.802497999999996;2020-09-24;102513
;El Salvador;13.7942;-88.8965;2020-09-24;28201
;Equatorial Guinea;1.6508;10.2679;2020-09-24;5018
;Eritrea;15.1794;39.7823;2020-09-24;369
;Estonia;58.5953;25.0136;2020-09-24;3076
;Eswatini;-26.5225;31.4659;2020-09-24;5375
;Ethiopia;9.145;40.4897;2020-09-24;71687
;Fiji;-17.7134;178.065;2020-09-24;32
;Finland;61.92411;25.748151;2020-09-24;9379
French Guiana;France;3.9339;-53.1258;2020-09-24;9790
French Polynesia;France;-17.6797;149.4068;2020-09-24;1469
Guadeloupe;France;16.265;-61.551;2020-09-24;4487
Martinique;France;14.6415;-61.0242;2020-09-24;1290
Mayotte;France;-12.8275;45.166244;2020-09-24;3541
New Caledonia;France;-20.904304999999997;165.618042;2020-09-24;26
Reunion;France;-21.1151;55.5364;2020-09-24;3501
Saint Barthelemy;France;17.9;-62.8333;2020-09-24;45
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-09-24;16
St Martin;France;18.0708;-63.0501;2020-09-24;367
;France;46.2276;2.2137;2020-09-24;511757
;Gabon;-0.8037;11.6094;2020-09-24;8716
;Gambia;13.4432;-15.3101;2020-09-24;3552
;Georgia;42.3154;43.3569;2020-09-24;4399
;Germany;51.165690999999995;10.451526;2020-09-24;281346
;Ghana;7.9465;-1.0232;2020-09-24;46222
;Greece;39.0742;21.8243;2020-09-24;16627
;Grenada;12.1165;-61.678999999999995;2020-09-24;24
;Guatemala;15.7835;-90.2308;2020-09-24;87933
;Guinea;9.9456;-9.6966;2020-09-24;10434
;Guinea-Bissau;11.8037;-15.1804;2020-09-24;2324
;Guyana;4.860416000000001;-58.93018000000001;2020-09-24;2579
;Haiti;18.9712;-72.2852;2020-09-24;8668
;Holy See;41.9029;12.4534;2020-09-24;12
;Honduras;15.2;-86.2419;2020-09-24;73193
;Hungary;47.1625;19.5033;2020-09-24;21200
;Iceland;64.9631;-19.0208;2020-09-24;2512
;India;20.593684;78.96288;2020-09-24;5818570
;Indonesia;-0.7893;113.9213;2020-09-24;262022
;Iran;32.427908;53.68804599999999;2020-09-24;436319
;Iraq;33.223191;43.679291;2020-09-24;337106
;Ireland;53.1424;-7.6921;2020-09-24;33994
;Israel;31.046051000000002;34.851612;2020-09-24;212115
;Italy;41.87194;12.56738;2020-09-24;304323
;Jamaica;18.1096;-77.2975;2020-09-24;5588
;Japan;36.204824;138.252924;2020-09-24;80490
;Jordan;31.24;36.51;2020-09-24;6591
;Kazakhstan;48.0196;66.9237;2020-09-24;139289
;Kenya;-0.0236;37.9062;2020-09-24;37489
;Korea, South;35.907757000000004;127.766922;2020-09-24;23455
;Kosovo;42.602636;20.902977;2020-09-24;15333
;Kuwait;29.311659999999996;47.481766;2020-09-24;101851
;Kyrgyzstan;41.20438;74.766098;2020-09-24;45757
;Laos;19.856270000000002;102.495496;2020-09-24;23
;Latvia;56.8796;24.6032;2020-09-24;1594
;Lebanon;33.8547;35.8623;2020-09-24;32819
;Lesotho;-29.61;28.2336;2020-09-24;1554
;Liberia;6.4280550000000005;-9.429499;2020-09-24;1338
;Libya;26.3351;17.228331;2020-09-24;30632
;Liechtenstein;47.14;9.55;2020-09-24;116
;Lithuania;55.1694;23.8813;2020-09-24;4070
;Luxembourg;49.8153;6.1296;2020-09-24;8158
;MS Zaandam;0.0;0.0;2020-09-24;9
;Madagascar;-18.766947000000002;46.869107;2020-09-24;16191
;Malawi;-13.2543;34.3015;2020-09-24;5747
;Malaysia;4.210483999999999;101.97576600000001;2020-09-24;10576
;Maldives;3.2028;73.2207;2020-09-24;9939
;Mali;17.570692;-3.9961660000000006;2020-09-24;3041
;Malta;35.9375;14.3754;2020-09-24;2898
;Marshall Islands;7.1315;171.1845;2020-09-24;0
;Mauritania;21.0079;-10.9408;2020-09-24;7433
;Mauritius;-20.348404000000002;57.552152;2020-09-24;367
;Mexico;23.6345;-102.5528;2020-09-24;715457
;Moldova;47.4116;28.3699;2020-09-24;48953
;Monaco;43.7333;7.4167;2020-09-24;205
;Mongolia;46.8625;103.8467;2020-09-24;313
;Montenegro;42.708678000000006;19.37439;2020-09-24;9717
;Morocco;31.7917;-7.0926;2020-09-24;110099
;Mozambique;-18.665695;35.529562;2020-09-24;7399
;Namibia;-22.9576;18.4904;2020-09-24;10740
;Nepal;28.1667;84.25;2020-09-24;69301
Aruba;Netherlands;12.5211;-69.9683;2020-09-24;3756
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-09-24;69
Curacao;Netherlands;12.1696;-68.99;2020-09-24;315
Sint Maarten;Netherlands;18.0425;-63.0548;2020-09-24;618
;Netherlands;52.1326;5.2913;2020-09-24;103141
;New Zealand;-40.9006;174.886;2020-09-24;1829
;Nicaragua;12.865416;-85.207229;2020-09-24;5073
;Niger;17.607789;8.081666;2020-09-24;1194
;Nigeria;9.082;8.6753;2020-09-24;57849
;North Macedonia;41.6086;21.7453;2020-09-24;17200
;Norway;60.472;8.4689;2020-09-24;13406
;Oman;21.512583;55.923255000000005;2020-09-24;95907
;Pakistan;30.3753;69.3451;2020-09-24;309015
;Panama;8.538;-80.7821;2020-09-24;108726
;Papua New Guinea;-6.314993;143.95555;2020-09-24;531
;Paraguay;-23.4425;-58.4438;2020-09-24;36404
;Peru;-9.19;-75.0152;2020-09-24;782695
;Philippines;12.879721;121.77401699999999;2020-09-24;296755
;Poland;51.9194;19.1451;2020-09-24;82809
;Portugal;39.3999;-8.2245;2020-09-24;71156
;Qatar;25.3548;51.1839;2020-09-24;124425
;Romania;45.9432;24.9668;2020-09-24;118054
;Russia;61.52401;105.31875600000001;2020-09-24;1123976
;Rwanda;-1.9403;29.8739;2020-09-24;4789
;Saint Kitts and Nevis;17.357822;-62.782998;2020-09-24;19
;Saint Lucia;13.9094;-60.9789;2020-09-24;27
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-09-24;64
;San Marino;43.9424;12.4578;2020-09-24;727
;Sao Tome and Principe;0.1864;6.6131;2020-09-24;910
;Saudi Arabia;23.885942;45.079162;2020-09-24;331857
;Senegal;14.4974;-14.4524;2020-09-24;14816
;Serbia;44.0165;21.0059;2020-09-24;33163
;Seychelles;-4.6796;55.492;2020-09-24;143
;Sierra Leone;8.460555000000001;-11.779889;2020-09-24;2188
;Singapore;1.2833;103.8333;2020-09-24;57654
;Slovakia;48.669;19.699;2020-09-24;7629
;Slovenia;46.1512;14.9955;2020-09-24;4816
;Solomon Islands;-9.6457;160.1562;2020-09-24;0
;Somalia;5.152149;46.199616;2020-09-24;3465
;South Africa;-30.5595;22.9375;2020-09-24;667049
;South Sudan;6.877000000000001;31.307;2020-09-24;2669
;Spain;40.463667;-3.7492199999999998;2020-09-24;704209
;Sri Lanka;7.873054;80.77179699999999;2020-09-24;3333
;Sudan;12.8628;30.2176;2020-09-24;13592
;Suriname;3.9193;-56.0278;2020-09-24;4789
;Sweden;60.128161;18.643501;2020-09-24;90289
;Switzerland;46.8182;8.2275;2020-09-24;51492
;Syria;34.802075;38.996815000000005;2020-09-24;3966
;Taiwan*;23.7;121.0;2020-09-24;509
;Tajikistan;38.861;71.2761;2020-09-24;9520
;Tanzania;-6.369028;34.888822;2020-09-24;509
;Thailand;15.870032;100.992541;2020-09-24;3519
;Timor-Leste;-8.874217;125.727539;2020-09-24;27
;Togo;8.6195;0.8248;2020-09-24;1707
;Trinidad and Tobago;10.6918;-61.2225;2020-09-24;4235
;Tunisia;33.886917;9.537499;2020-09-24;13305
;Turkey;38.9637;35.2433;2020-09-24;309790
;US;40.0;-100.0;2020-09-24;6972152
;Uganda;1.373333;32.290275;2020-09-24;7064
;Ukraine;48.3794;31.1656;2020-09-24;192966
;United Arab Emirates;23.424076;53.847818000000004;2020-09-24;88532
Anguilla;United Kingdom;18.2206;-63.0686;2020-09-24;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-09-24;181
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-09-24;71
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-09-24;210
Channel Islands;United Kingdom;49.3723;-2.3644;2020-09-24;655
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-09-24;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-09-24;361
Isle of Man;United Kingdom;54.2361;-4.5481;2020-09-24;340
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-09-24;13
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-09-24;679
;United Kingdom;55.3781;-3.4360000000000004;2020-09-24;416363
;Uruguay;-32.5228;-55.7658;2020-09-24;1959
;Uzbekistan;41.377491;64.585262;2020-09-24;53834
;Vanuatu;-15.3767;166.9592;2020-09-24;0
;Venezuela;6.4238;-66.5897;2020-09-24;70406
;Vietnam;14.058323999999999;108.277199;2020-09-24;1069
;West Bank and Gaza;31.9522;35.2332;2020-09-24;37591
;Western Sahara;24.2155;-12.8858;2020-09-24;10
;Yemen;15.552726999999999;48.516388;2020-09-24;2029
;Zambia;-13.133897;27.849332;2020-09-24;14491
;Zimbabwe;-19.015438;29.154857;2020-09-24;7752
;Afghanistan;33.93911;67.709953;2020-09-25;39186
;Albania;41.1533;20.1683;2020-09-25;13045
;Algeria;28.0339;1.6596;2020-09-25;50754
;Andorra;42.5063;1.5218;2020-09-25;1836
;Angola;-11.2027;17.8739;2020-09-25;4590
;Antigua and Barbuda;17.0608;-61.7964;2020-09-25;98
;Argentina;-38.4161;-63.6167;2020-09-25;691235
;Armenia;40.0691;45.0382;2020-09-25;48643
Australian Capital Territory;Australia;-35.4735;149.0124;2020-09-25;113
New South Wales;Australia;-33.8688;151.2093;2020-09-25;4218
Northern Territory;Australia;-12.4634;130.8456;2020-09-25;33
Queensland;Australia;-27.4698;153.0251;2020-09-25;1156
South Australia;Australia;-34.9285;138.6007;2020-09-25;468
Tasmania;Australia;-42.8821;147.3272;2020-09-25;230
Victoria;Australia;-37.8136;144.9631;2020-09-25;20130
Western Australia;Australia;-31.9505;115.8605;2020-09-25;668
;Austria;47.5162;14.5501;2020-09-25;41500
;Azerbaijan;40.1431;47.5769;2020-09-25;39787
;Bahamas;25.025885;-78.035889;2020-09-25;3790
;Bahrain;26.0275;50.55;2020-09-25;68190
;Bangladesh;23.685;90.3563;2020-09-25;356767
;Barbados;13.1939;-59.5432;2020-09-25;190
;Belarus;53.7098;27.9534;2020-09-25;76957
;Belgium;50.8333;4.469936;2020-09-25;110976
;Belize;17.1899;-88.4976;2020-09-25;1808
;Benin;9.3077;2.3158;2020-09-25;2325
;Bhutan;27.5142;90.4336;2020-09-25;263
;Bolivia;-16.2902;-63.5887;2020-09-25;133222
;Bosnia and Herzegovina;43.9159;17.6791;2020-09-25;26564
;Botswana;-22.3285;24.6849;2020-09-25;2921
;Brazil;-14.235;-51.9253;2020-09-25;4689613
;Brunei;4.5353;114.7277;2020-09-25;146
;Bulgaria;42.7339;25.4858;2020-09-25;19828
;Burkina Faso;12.2383;-1.5616;2020-09-25;1962
;Burma;21.9162;95.956;2020-09-25;9112
;Burundi;-3.3731;29.9189;2020-09-25;483
;Cabo Verde;16.5388;-23.0418;2020-09-25;5628
;Cambodia;11.55;104.9167;2020-09-25;275
;Cameroon;3.8480000000000003;11.5021;2020-09-25;20712
Alberta;Canada;53.9333;-116.5765;2020-09-25;17343
British Columbia;Canada;53.7267;-127.6476;2020-09-25;8641
Diamond Princess;Canada;0.0;0.0;2020-09-25;0
Grand Princess;Canada;0.0;0.0;2020-09-25;13
Manitoba;Canada;53.7609;-98.8139;2020-09-25;1764
New Brunswick;Canada;46.5653;-66.4619;2020-09-25;200
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-09-25;272
Northwest Territories;Canada;64.8255;-124.8457;2020-09-25;5
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-09-25;1087
Nunavut;Canada;70.2998;-83.1076;2020-09-25;0
Ontario;Canada;51.2538;-85.3232;2020-09-25;51166
Prince Edward Island;Canada;46.5107;-63.4168;2020-09-25;58
Quebec;Canada;52.9399;-73.5491;2020-09-25;70307
Repatriated Travellers;Canada;;;2020-09-25;0
Saskatchewan;Canada;52.9399;-106.4509;2020-09-25;1846
Yukon;Canada;64.2823;-135.0;2020-09-25;15
;Central African Republic;6.6111;20.9394;2020-09-25;4806
;Chad;15.4542;18.7322;2020-09-25;1175
;Chile;-35.6751;-71.543;2020-09-25;453868
Anhui;China;31.8257;117.2264;2020-09-25;991
Beijing;China;40.1824;116.4142;2020-09-25;936
Chongqing;China;30.0572;107.874;2020-09-25;584
Fujian;China;26.0789;117.9874;2020-09-25;397
Gansu;China;35.7518;104.2861;2020-09-25;170
Guangdong;China;23.3417;113.4244;2020-09-25;1812
Guangxi;China;23.8298;108.7881;2020-09-25;259
Guizhou;China;26.8154;106.8748;2020-09-25;147
Hainan;China;19.1959;109.7453;2020-09-25;171
Hebei;China;39.549;116.1306;2020-09-25;365
Heilongjiang;China;47.861999999999995;127.7615;2020-09-25;948
Henan;China;37.8957;114.9042;2020-09-25;1280
Hong Kong;China;22.3;114.2;2020-09-25;5058
Hubei;China;30.9756;112.2707;2020-09-25;68139
Hunan;China;27.6104;111.7088;2020-09-25;1019
Inner Mongolia;China;44.0935;113.9448;2020-09-25;263
Jiangsu;China;32.9711;119.455;2020-09-25;666
Jiangxi;China;27.614;115.7221;2020-09-25;935
Jilin;China;43.6661;126.1923;2020-09-25;157
Liaoning;China;41.2956;122.6085;2020-09-25;267
Macau;China;22.1667;113.55;2020-09-25;46
Ningxia;China;37.2692;106.1655;2020-09-25;75
Qinghai;China;35.7452;95.9956;2020-09-25;18
Shaanxi;China;35.1917;108.8701;2020-09-25;403
Shandong;China;36.3427;118.1498;2020-09-25;832
Shanghai;China;31.201999999999998;121.4491;2020-09-25;981
Shanxi;China;37.5777;112.2922;2020-09-25;203
Sichuan;China;30.6171;102.7103;2020-09-25;685
