Province/State;Country/Region;Lat;Long;date;deaths
;Malawi;-13.2543;34.3015;2020-10-27;183
;Malaysia;4.210483999999999;101.97576600000001;2020-10-27;238
;Maldives;3.2028;73.2207;2020-10-27;37
;Mali;17.570692;-3.9961660000000006;2020-10-27;136
;Malta;35.9375;14.3754;2020-10-27;55
;Marshall Islands;7.1315;171.1845;2020-10-27;0
;Mauritania;21.0079;-10.9408;2020-10-27;163
;Mauritius;-20.348404000000002;57.552152;2020-10-27;10
;Mexico;23.6345;-102.5528;2020-10-27;89814
;Moldova;47.4116;28.3699;2020-10-27;1710
;Monaco;43.7333;7.4167;2020-10-27;2
;Mongolia;46.8625;103.8467;2020-10-27;0
;Montenegro;42.708678000000006;19.37439;2020-10-27;275
;Morocco;31.7917;-7.0926;2020-10-27;3445
;Mozambique;-18.665695;35.529562;2020-10-27;89
;Namibia;-22.9576;18.4904;2020-10-27;133
;Nepal;28.1667;84.25;2020-10-27;876
Aruba;Netherlands;12.5211;-69.9683;2020-10-27;36
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-10-27;3
Curacao;Netherlands;12.1696;-68.99;2020-10-27;1
Sint Maarten;Netherlands;18.0425;-63.0548;2020-10-27;22
;Netherlands;52.1326;5.2913;2020-10-27;7142
;New Zealand;-40.9006;174.886;2020-10-27;25
;Nicaragua;12.865416;-85.207229;2020-10-27;156
;Niger;17.607789;8.081666;2020-10-27;69
;Nigeria;9.082;8.6753;2020-10-27;1135
;North Macedonia;41.6086;21.7453;2020-10-27;949
;Norway;60.472;8.4689;2020-10-27;280
;Oman;21.512583;55.923255000000005;2020-10-27;1203
;Pakistan;30.3753;69.3451;2020-10-27;6759
;Panama;8.538;-80.7821;2020-10-27;2650
;Papua New Guinea;-6.314993;143.95555;2020-10-27;7
;Paraguay;-23.4425;-58.4438;2020-10-27;1347
;Peru;-9.19;-75.0152;2020-10-27;34197
;Philippines;12.879721;121.77401699999999;2020-10-27;7053
;Poland;51.9194;19.1451;2020-10-27;4615
;Portugal;39.3999;-8.2245;2020-10-27;2371
;Qatar;25.3548;51.1839;2020-10-27;230
;Romania;45.9432;24.9668;2020-10-27;6574
;Russia;61.52401;105.31875600000001;2020-10-27;26409
;Rwanda;-1.9403;29.8739;2020-10-27;35
;Saint Kitts and Nevis;17.357822;-62.782998;2020-10-27;0
;Saint Lucia;13.9094;-60.9789;2020-10-27;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-10-27;0
;San Marino;43.9424;12.4578;2020-10-27;42
;Sao Tome and Principe;0.1864;6.6131;2020-10-27;15
;Saudi Arabia;23.885942;45.079162;2020-10-27;5329
;Senegal;14.4974;-14.4524;2020-10-27;322
;Serbia;44.0165;21.0059;2020-10-27;798
;Seychelles;-4.6796;55.492;2020-10-27;0
;Sierra Leone;8.460555000000001;-11.779889;2020-10-27;74
;Singapore;1.2833;103.8333;2020-10-27;28
;Slovakia;48.669;19.699;2020-10-27;176
;Slovenia;46.1512;14.9955;2020-10-27;264
;Solomon Islands;-9.6457;160.1562;2020-10-27;0
;Somalia;5.152149;46.199616;2020-10-27;104
;South Africa;-30.5595;22.9375;2020-10-27;19053
;South Sudan;6.877000000000001;31.307;2020-10-27;56
;Spain;40.463667;-3.7492199999999998;2020-10-27;35298
;Sri Lanka;7.873054;80.77179699999999;2020-10-27;19
;Sudan;12.8628;30.2176;2020-10-27;837
;Suriname;3.9193;-56.0278;2020-10-27;111
;Sweden;60.128161;18.643501;2020-10-27;5959
;Switzerland;46.8182;8.2275;2020-10-27;2147
;Syria;34.802075;38.996815000000005;2020-10-27;275
;Taiwan*;23.7;121.0;2020-10-27;7
;Tajikistan;38.861;71.2761;2020-10-27;81
;Tanzania;-6.369028;34.888822;2020-10-27;21
;Thailand;15.870032;100.992541;2020-10-27;59
;Timor-Leste;-8.874217;125.727539;2020-10-27;0
;Togo;8.6195;0.8248;2020-10-27;54
;Trinidad and Tobago;10.6918;-61.2225;2020-10-27;106
;Tunisia;33.886917;9.537499;2020-10-27;983
;Turkey;38.9637;35.2433;2020-10-27;9950
;US;40.0;-100.0;2020-10-27;227240
;Uganda;1.373333;32.290275;2020-10-27;103
;Ukraine;48.3794;31.1656;2020-10-27;6770
;United Arab Emirates;23.424076;53.847818000000004;2020-10-27;482
Anguilla;United Kingdom;18.2206;-63.0686;2020-10-27;0
Bermuda;United Kingdom;32.3078;-64.7505;2020-10-27;9
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-10-27;1
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-10-27;1
Channel Islands;United Kingdom;49.3723;-2.3644;2020-10-27;48
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-10-27;0
Gibraltar;United Kingdom;36.1408;-5.3536;2020-10-27;0
Isle of Man;United Kingdom;54.2361;-4.5481;2020-10-27;24
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-10-27;1
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-10-27;6
;United Kingdom;55.3781;-3.4360000000000004;2020-10-27;45365
;Uruguay;-32.5228;-55.7658;2020-10-27;54
;Uzbekistan;41.377491;64.585262;2020-10-27;556
;Vanuatu;-15.3767;166.9592;2020-10-27;0
;Venezuela;6.4238;-66.5897;2020-10-27;780
;Vietnam;14.058323999999999;108.277199;2020-10-27;35
;West Bank and Gaza;31.9522;35.2332;2020-10-27;458
;Western Sahara;24.2155;-12.8858;2020-10-27;1
;Yemen;15.552726999999999;48.516388;2020-10-27;599
;Zambia;-13.133897;27.849332;2020-10-27;348
;Zimbabwe;-19.015438;29.154857;2020-10-27;242
;Afghanistan;33.93911;67.709953;2020-10-28;1531
;Albania;41.1533;20.1683;2020-10-28;493
;Algeria;28.0339;1.6596;2020-10-28;1941
;Andorra;42.5063;1.5218;2020-10-28;72
;Angola;-11.2027;17.8739;2020-10-28;275
;Antigua and Barbuda;17.0608;-61.7964;2020-10-28;3
;Argentina;-38.4161;-63.6167;2020-10-28;30071
;Armenia;40.0691;45.0382;2020-10-28;1243
Australian Capital Territory;Australia;-35.4735;149.0124;2020-10-28;3
New South Wales;Australia;-33.8688;151.2093;2020-10-28;53
Northern Territory;Australia;-12.4634;130.8456;2020-10-28;0
Queensland;Australia;-27.4698;153.0251;2020-10-28;6
South Australia;Australia;-34.9285;138.6007;2020-10-28;4
Tasmania;Australia;-42.8821;147.3272;2020-10-28;13
Victoria;Australia;-37.8136;144.9631;2020-10-28;819
Western Australia;Australia;-31.9505;115.8605;2020-10-28;9
;Austria;47.5162;14.5501;2020-10-28;1027
;Azerbaijan;40.1431;47.5769;2020-10-28;699
;Bahamas;25.025885;-78.035889;2020-10-28;136
;Bahrain;26.0275;50.55;2020-10-28;317
;Bangladesh;23.685;90.3563;2020-10-28;5861
;Barbados;13.1939;-59.5432;2020-10-28;7
;Belarus;53.7098;27.9534;2020-10-28;969
;Belgium;50.8333;4.469936;2020-10-28;11170
;Belize;17.1899;-88.4976;2020-10-28;52
;Benin;9.3077;2.3158;2020-10-28;41
;Bhutan;27.5142;90.4336;2020-10-28;0
;Bolivia;-16.2902;-63.5887;2020-10-28;8694
;Bosnia and Herzegovina;43.9159;17.6791;2020-10-28;1161
;Botswana;-22.3285;24.6849;2020-10-28;21
;Brazil;-14.235;-51.9253;2020-10-28;158456
;Brunei;4.5353;114.7277;2020-10-28;3
;Bulgaria;42.7339;25.4858;2020-10-28;1197
;Burkina Faso;12.2383;-1.5616;2020-10-28;67
;Burma;21.9162;95.956;2020-10-28;1172
;Burundi;-3.3731;29.9189;2020-10-28;1
;Cabo Verde;16.5388;-23.0418;2020-10-28;94
;Cambodia;11.55;104.9167;2020-10-28;0
;Cameroon;3.8480000000000003;11.5021;2020-10-28;426
Alberta;Canada;53.9333;-116.5765;2020-10-28;313
British Columbia;Canada;53.7267;-127.6476;2020-10-28;261
Diamond Princess;Canada;0.0;0.0;2020-10-28;1
Grand Princess;Canada;0.0;0.0;2020-10-28;0
Manitoba;Canada;53.7609;-98.8139;2020-10-28;61
New Brunswick;Canada;46.5653;-66.4619;2020-10-28;6
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-10-28;4
Northwest Territories;Canada;64.8255;-124.8457;2020-10-28;0
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-10-28;65
Nunavut;Canada;70.2998;-83.1076;2020-10-28;0
Ontario;Canada;51.2538;-85.3232;2020-10-28;3159
Prince Edward Island;Canada;46.5107;-63.4168;2020-10-28;0
Quebec;Canada;52.9399;-73.5491;2020-10-28;6189
Repatriated Travellers;Canada;;;2020-10-28;0
Saskatchewan;Canada;52.9399;-106.4509;2020-10-28;25
Yukon;Canada;64.2823;-135.0;2020-10-28;0
;Central African Republic;6.6111;20.9394;2020-10-28;62
;Chad;15.4542;18.7322;2020-10-28;97
;Chile;-35.6751;-71.543;2020-10-28;14032
Anhui;China;31.8257;117.2264;2020-10-28;6
Beijing;China;40.1824;116.4142;2020-10-28;9
Chongqing;China;30.0572;107.874;2020-10-28;6
Fujian;China;26.0789;117.9874;2020-10-28;1
Gansu;China;35.7518;104.2861;2020-10-28;2
Guangdong;China;23.3417;113.4244;2020-10-28;8
Guangxi;China;23.8298;108.7881;2020-10-28;2
Guizhou;China;26.8154;106.8748;2020-10-28;2
Hainan;China;19.1959;109.7453;2020-10-28;6
Hebei;China;39.549;116.1306;2020-10-28;6
Heilongjiang;China;47.861999999999995;127.7615;2020-10-28;13
Henan;China;37.8957;114.9042;2020-10-28;22
Hong Kong;China;22.3;114.2;2020-10-28;105
Hubei;China;30.9756;112.2707;2020-10-28;4512
Hunan;China;27.6104;111.7088;2020-10-28;4
Inner Mongolia;China;44.0935;113.9448;2020-10-28;1
Jiangsu;China;32.9711;119.455;2020-10-28;0
Jiangxi;China;27.614;115.7221;2020-10-28;1
Jilin;China;43.6661;126.1923;2020-10-28;2
Liaoning;China;41.2956;122.6085;2020-10-28;2
Macau;China;22.1667;113.55;2020-10-28;0
Ningxia;China;37.2692;106.1655;2020-10-28;0
Qinghai;China;35.7452;95.9956;2020-10-28;0
Shaanxi;China;35.1917;108.8701;2020-10-28;3
Shandong;China;36.3427;118.1498;2020-10-28;7
Shanghai;China;31.201999999999998;121.4491;2020-10-28;7
Shanxi;China;37.5777;112.2922;2020-10-28;0
Sichuan;China;30.6171;102.7103;2020-10-28;3
Tianjin;China;39.3054;117.323;2020-10-28;3
Tibet;China;31.6927;88.0924;2020-10-28;0
Xinjiang;China;41.1129;85.2401;2020-10-28;3
Yunnan;China;24.974;101.48700000000001;2020-10-28;2
Zhejiang;China;29.1832;120.0934;2020-10-28;1
;Colombia;4.5709;-74.2973;2020-10-28;30753
;Comoros;-11.6455;43.3333;2020-10-28;7
;Congo (Brazzaville);-0.228;15.8277;2020-10-28;92
;Congo (Kinshasa);-4.0383;21.7587;2020-10-28;305
;Costa Rica;9.7489;-83.7534;2020-10-28;1340
;Cote d'Ivoire;7.54;-5.5471;2020-10-28;124
;Croatia;45.1;15.2;2020-10-28;493
;Cuba;21.521757;-77.78116700000001;2020-10-28;128
;Cyprus;35.1264;33.4299;2020-10-28;25
;Czechia;49.8175;15.472999999999999;2020-10-28;2675
Faroe Islands;Denmark;61.8926;-6.9118;2020-10-28;0
Greenland;Denmark;71.7069;-42.6043;2020-10-28;0
;Denmark;56.2639;9.5018;2020-10-28;715
;Diamond Princess;0.0;0.0;2020-10-28;13
;Djibouti;11.8251;42.5903;2020-10-28;61
;Dominica;15.415;-61.371;2020-10-28;0
;Dominican Republic;18.7357;-70.1627;2020-10-28;2232
;Ecuador;-1.8312;-78.1834;2020-10-28;12608
;Egypt;26.820553000000004;30.802497999999996;2020-10-28;6234
;El Salvador;13.7942;-88.8965;2020-10-28;962
;Equatorial Guinea;1.6508;10.2679;2020-10-28;83
;Eritrea;15.1794;39.7823;2020-10-28;0
;Estonia;58.5953;25.0136;2020-10-28;73
;Eswatini;-26.5225;31.4659;2020-10-28;116
;Ethiopia;9.145;40.4897;2020-10-28;1451
;Fiji;-17.7134;178.065;2020-10-28;2
;Finland;61.92411;25.748151;2020-10-28;354
French Guiana;France;3.9339;-53.1258;2020-10-28;70
French Polynesia;France;-17.6797;149.4068;2020-10-28;29
Guadeloupe;France;16.265;-61.551;2020-10-28;126
Martinique;France;14.6415;-61.0242;2020-10-28;30
Mayotte;France;-12.8275;45.166244;2020-10-28;44
New Caledonia;France;-20.904304999999997;165.618042;2020-10-28;0
Reunion;France;-21.1151;55.5364;2020-10-28;22
Saint Barthelemy;France;17.9;-62.8333;2020-10-28;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-10-28;0
St Martin;France;18.0708;-63.0501;2020-10-28;9
;France;46.2276;2.2137;2020-10-28;35493
;Gabon;-0.8037;11.6094;2020-10-28;55
;Gambia;13.4432;-15.3101;2020-10-28;119
;Georgia;42.3154;43.3569;2020-10-28;253
;Germany;51.165690999999995;10.451526;2020-10-28;10218
;Ghana;7.9465;-1.0232;2020-10-28;316
;Greece;39.0742;21.8243;2020-10-28;603
;Grenada;12.1165;-61.678999999999995;2020-10-28;0
;Guatemala;15.7835;-90.2308;2020-10-28;3682
;Guinea;9.9456;-9.6966;2020-10-28;71
;Guinea-Bissau;11.8037;-15.1804;2020-10-28;41
;Guyana;4.860416000000001;-58.93018000000001;2020-10-28;123
;Haiti;18.9712;-72.2852;2020-10-28;232
;Holy See;41.9029;12.4534;2020-10-28;0
;Honduras;15.2;-86.2419;2020-10-28;2652
;Hungary;47.1625;19.5033;2020-10-28;1578
;Iceland;64.9631;-19.0208;2020-10-28;12
;India;20.593684;78.96288;2020-10-28;120527
;Indonesia;-0.7893;113.9213;2020-10-28;13612
;Iran;32.427908;53.68804599999999;2020-10-28;33714
;Iraq;33.223191;43.679291;2020-10-28;10770
;Ireland;53.1424;-7.6921;2020-10-28;1896
;Israel;31.046051000000002;34.851612;2020-10-28;2494
;Italy;41.87194;12.56738;2020-10-28;37905
;Jamaica;18.1096;-77.2975;2020-10-28;198
;Japan;36.204824;138.252924;2020-10-28;1731
;Jordan;31.24;36.51;2020-10-28;700
;Kazakhstan;48.0196;66.9237;2020-10-28;2221
;Kenya;-0.0236;37.9062;2020-10-28;934
;Korea, South;35.907757000000004;127.766922;2020-10-28;462
;Kosovo;42.602636;20.902977;2020-10-28;673
;Kuwait;29.311659999999996;47.481766;2020-10-28;763
;Kyrgyzstan;41.20438;74.766098;2020-10-28;1138
;Laos;19.856270000000002;102.495496;2020-10-28;0
;Latvia;56.8796;24.6032;2020-10-28;63
;Lebanon;33.8547;35.8623;2020-10-28;602
;Lesotho;-29.61;28.2336;2020-10-28;43
;Liberia;6.4280550000000005;-9.429499;2020-10-28;82
;Libya;26.3351;17.228331;2020-10-28;823
;Liechtenstein;47.14;9.55;2020-10-28;1
;Lithuania;55.1694;23.8813;2020-10-28;144
;Luxembourg;49.8153;6.1296;2020-10-28;147
;MS Zaandam;0.0;0.0;2020-10-28;2
;Madagascar;-18.766947000000002;46.869107;2020-10-28;244
;Malawi;-13.2543;34.3015;2020-10-28;184
;Malaysia;4.210483999999999;101.97576600000001;2020-10-28;246
;Maldives;3.2028;73.2207;2020-10-28;37
;Mali;17.570692;-3.9961660000000006;2020-10-28;136
;Malta;35.9375;14.3754;2020-10-28;56
;Marshall Islands;7.1315;171.1845;2020-10-28;0
;Mauritania;21.0079;-10.9408;2020-10-28;163
;Mauritius;-20.348404000000002;57.552152;2020-10-28;10
;Mexico;23.6345;-102.5528;2020-10-28;90309
;Moldova;47.4116;28.3699;2020-10-28;1729
;Monaco;43.7333;7.4167;2020-10-28;2
;Mongolia;46.8625;103.8467;2020-10-28;0
;Montenegro;42.708678000000006;19.37439;2020-10-28;282
;Morocco;31.7917;-7.0926;2020-10-28;3506
;Mozambique;-18.665695;35.529562;2020-10-28;91
;Namibia;-22.9576;18.4904;2020-10-28;133
;Nepal;28.1667;84.25;2020-10-28;887
Aruba;Netherlands;12.5211;-69.9683;2020-10-28;37
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-10-28;3
Curacao;Netherlands;12.1696;-68.99;2020-10-28;1
Sint Maarten;Netherlands;18.0425;-63.0548;2020-10-28;22
;Netherlands;52.1326;5.2913;2020-10-28;7202
;New Zealand;-40.9006;174.886;2020-10-28;25
;Nicaragua;12.865416;-85.207229;2020-10-28;156
;Niger;17.607789;8.081666;2020-10-28;69
;Nigeria;9.082;8.6753;2020-10-28;1139
;North Macedonia;41.6086;21.7453;2020-10-28;963
;Norway;60.472;8.4689;2020-10-28;280
;Oman;21.512583;55.923255000000005;2020-10-28;1208
;Pakistan;30.3753;69.3451;2020-10-28;6775
;Panama;8.538;-80.7821;2020-10-28;2663
;Papua New Guinea;-6.314993;143.95555;2020-10-28;7
;Paraguay;-23.4425;-58.4438;2020-10-28;1359
;Peru;-9.19;-75.0152;2020-10-28;34257
;Philippines;12.879721;121.77401699999999;2020-10-28;7114
;Poland;51.9194;19.1451;2020-10-28;4849
;Portugal;39.3999;-8.2245;2020-10-28;2395
;Qatar;25.3548;51.1839;2020-10-28;230
;Romania;45.9432;24.9668;2020-10-28;6681
;Russia;61.52401;105.31875600000001;2020-10-28;26752
;Rwanda;-1.9403;29.8739;2020-10-28;35
;Saint Kitts and Nevis;17.357822;-62.782998;2020-10-28;0
;Saint Lucia;13.9094;-60.9789;2020-10-28;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-10-28;0
;San Marino;43.9424;12.4578;2020-10-28;42
;Sao Tome and Principe;0.1864;6.6131;2020-10-28;15
;Saudi Arabia;23.885942;45.079162;2020-10-28;5348
;Senegal;14.4974;-14.4524;2020-10-28;322
;Serbia;44.0165;21.0059;2020-10-28;803
;Seychelles;-4.6796;55.492;2020-10-28;0
;Sierra Leone;8.460555000000001;-11.779889;2020-10-28;74
;Singapore;1.2833;103.8333;2020-10-28;28
;Slovakia;48.669;19.699;2020-10-28;184
;Slovenia;46.1512;14.9955;2020-10-28;278
;Solomon Islands;-9.6457;160.1562;2020-10-28;0
;Somalia;5.152149;46.199616;2020-10-28;104
;South Africa;-30.5595;22.9375;2020-10-28;19111
;South Sudan;6.877000000000001;31.307;2020-10-28;56
;Spain;40.463667;-3.7492199999999998;2020-10-28;35466
;Sri Lanka;7.873054;80.77179699999999;2020-10-28;19
;Sudan;12.8628;30.2176;2020-10-28;837
;Suriname;3.9193;-56.0278;2020-10-28;111
;Sweden;60.128161;18.643501;2020-10-28;5963
;Switzerland;46.8182;8.2275;2020-10-28;2158
;Syria;34.802075;38.996815000000005;2020-10-28;278
;Taiwan*;23.7;121.0;2020-10-28;7
;Tajikistan;38.861;71.2761;2020-10-28;82
;Tanzania;-6.369028;34.888822;2020-10-28;21
;Thailand;15.870032;100.992541;2020-10-28;59
;Timor-Leste;-8.874217;125.727539;2020-10-28;0
;Togo;8.6195;0.8248;2020-10-28;54
;Trinidad and Tobago;10.6918;-61.2225;2020-10-28;107
;Tunisia;33.886917;9.537499;2020-10-28;1153
;Turkey;38.9637;35.2433;2020-10-28;10027
;US;40.0;-100.0;2020-10-28;228247
;Uganda;1.373333;32.290275;2020-10-28;106
;Ukraine;48.3794;31.1656;2020-10-28;6938
;United Arab Emirates;23.424076;53.847818000000004;2020-10-28;485
Anguilla;United Kingdom;18.2206;-63.0686;2020-10-28;0
Bermuda;United Kingdom;32.3078;-64.7505;2020-10-28;9
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-10-28;1
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-10-28;1
Channel Islands;United Kingdom;49.3723;-2.3644;2020-10-28;48
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-10-28;0
Gibraltar;United Kingdom;36.1408;-5.3536;2020-10-28;0
Isle of Man;United Kingdom;54.2361;-4.5481;2020-10-28;24
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-10-28;1
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-10-28;6
;United Kingdom;55.3781;-3.4360000000000004;2020-10-28;45675
;Uruguay;-32.5228;-55.7658;2020-10-28;55
;Uzbekistan;41.377491;64.585262;2020-10-28;558
;Vanuatu;-15.3767;166.9592;2020-10-28;0
;Venezuela;6.4238;-66.5897;2020-10-28;784
;Vietnam;14.058323999999999;108.277199;2020-10-28;35
;West Bank and Gaza;31.9522;35.2332;2020-10-28;465
;Western Sahara;24.2155;-12.8858;2020-10-28;1
;Yemen;15.552726999999999;48.516388;2020-10-28;599
;Zambia;-13.133897;27.849332;2020-10-28;348
;Zimbabwe;-19.015438;29.154857;2020-10-28;242
;Afghanistan;33.93911;67.709953;2020-10-29;1534
;Albania;41.1533;20.1683;2020-10-29;499
;Algeria;28.0339;1.6596;2020-10-29;1949
;Andorra;42.5063;1.5218;2020-10-29;73
;Angola;-11.2027;17.8739;2020-10-29;275
;Antigua and Barbuda;17.0608;-61.7964;2020-10-29;3
;Argentina;-38.4161;-63.6167;2020-10-29;30442
;Armenia;40.0691;45.0382;2020-10-29;1272
Australian Capital Territory;Australia;-35.4735;149.0124;2020-10-29;3
New South Wales;Australia;-33.8688;151.2093;2020-10-29;53
Northern Territory;Australia;-12.4634;130.8456;2020-10-29;0
Queensland;Australia;-27.4698;153.0251;2020-10-29;6
South Australia;Australia;-34.9285;138.6007;2020-10-29;4
Tasmania;Australia;-42.8821;147.3272;2020-10-29;13
Victoria;Australia;-37.8136;144.9631;2020-10-29;819
Western Australia;Australia;-31.9505;115.8605;2020-10-29;9
;Austria;47.5162;14.5501;2020-10-29;1056
;Azerbaijan;40.1431;47.5769;2020-10-29;708
;Bahamas;25.025885;-78.035889;2020-10-29;138
;Bahrain;26.0275;50.55;2020-10-29;317
;Bangladesh;23.685;90.3563;2020-10-29;5886
;Barbados;13.1939;-59.5432;2020-10-29;7
;Belarus;53.7098;27.9534;2020-10-29;973
;Belgium;50.8333;4.469936;2020-10-29;11308
;Belize;17.1899;-88.4976;2020-10-29;52
;Benin;9.3077;2.3158;2020-10-29;41
;Bhutan;27.5142;90.4336;2020-10-29;0
;Bolivia;-16.2902;-63.5887;2020-10-29;8705
;Bosnia and Herzegovina;43.9159;17.6791;2020-10-29;1182
;Botswana;-22.3285;24.6849;2020-10-29;24
;Brazil;-14.235;-51.9253;2020-10-29;158969
;Brunei;4.5353;114.7277;2020-10-29;3
;Bulgaria;42.7339;25.4858;2020-10-29;1225
;Burkina Faso;12.2383;-1.5616;2020-10-29;67
;Burma;21.9162;95.956;2020-10-29;1199
;Burundi;-3.3731;29.9189;2020-10-29;1
;Cabo Verde;16.5388;-23.0418;2020-10-29;95
;Cambodia;11.55;104.9167;2020-10-29;0
;Cameroon;3.8480000000000003;11.5021;2020-10-29;426
Alberta;Canada;53.9333;-116.5765;2020-10-29;318
British Columbia;Canada;53.7267;-127.6476;2020-10-29;262
Diamond Princess;Canada;0.0;0.0;2020-10-29;1
Grand Princess;Canada;0.0;0.0;2020-10-29;0
Manitoba;Canada;53.7609;-98.8139;2020-10-29;62
New Brunswick;Canada;46.5653;-66.4619;2020-10-29;6
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-10-29;4
Northwest Territories;Canada;64.8255;-124.8457;2020-10-29;0
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-10-29;65
Nunavut;Canada;70.2998;-83.1076;2020-10-29;0
Ontario;Canada;51.2538;-85.3232;2020-10-29;3170
Prince Edward Island;Canada;46.5107;-63.4168;2020-10-29;0
Quebec;Canada;52.9399;-73.5491;2020-10-29;6214
Repatriated Travellers;Canada;;;2020-10-29;0
Saskatchewan;Canada;52.9399;-106.4509;2020-10-29;25
Yukon;Canada;64.2823;-135.0;2020-10-29;0
;Central African Republic;6.6111;20.9394;2020-10-29;62
;Chad;15.4542;18.7322;2020-10-29;97
;Chile;-35.6751;-71.543;2020-10-29;14118
Anhui;China;31.8257;117.2264;2020-10-29;6
Beijing;China;40.1824;116.4142;2020-10-29;9
Chongqing;China;30.0572;107.874;2020-10-29;6
Fujian;China;26.0789;117.9874;2020-10-29;1
Gansu;China;35.7518;104.2861;2020-10-29;2
Guangdong;China;23.3417;113.4244;2020-10-29;8
Guangxi;China;23.8298;108.7881;2020-10-29;2
Guizhou;China;26.8154;106.8748;2020-10-29;2
Hainan;China;19.1959;109.7453;2020-10-29;6
Hebei;China;39.549;116.1306;2020-10-29;6
Heilongjiang;China;47.861999999999995;127.7615;2020-10-29;13
Henan;China;37.8957;114.9042;2020-10-29;22
Hong Kong;China;22.3;114.2;2020-10-29;105
Hubei;China;30.9756;112.2707;2020-10-29;4512
Hunan;China;27.6104;111.7088;2020-10-29;4
Inner Mongolia;China;44.0935;113.9448;2020-10-29;1
Jiangsu;China;32.9711;119.455;2020-10-29;0
Jiangxi;China;27.614;115.7221;2020-10-29;1
Jilin;China;43.6661;126.1923;2020-10-29;2
Liaoning;China;41.2956;122.6085;2020-10-29;2
Macau;China;22.1667;113.55;2020-10-29;0
Ningxia;China;37.2692;106.1655;2020-10-29;0
Qinghai;China;35.7452;95.9956;2020-10-29;0
Shaanxi;China;35.1917;108.8701;2020-10-29;3
Shandong;China;36.3427;118.1498;2020-10-29;7
